Summary:
Execution time: 5,28 seconds
Total # of voyages: 6639
Number of installations (excluding depot): 11
Number of time windows: 3
Number of vessels: 5
Min. # of installations: 1
Max. number of installations: 8
Min. duration: 56
Max. duration: 80
Name: HavilaForesight	 # of voyages: 1387
Name: FarStar	 # of voyages: 1039
Name: FarSeeker	 # of voyages: 1494
Name: FarSymphony	 # of voyages: 1225
Name: FarSearcher	 # of voyages: 1494
------------------------------------------------------------------------------------------------------------------------
Vessel: HavilaForesight
Voyages: 
number: 3	 cost: 37969,77	 capacityUsed: 122,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1
number: 138258	 cost: 96239,36	 capacityUsed: 716,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-8-7-2-11
number: 138448	 cost: 78230,08	 capacityUsed: 1026,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-1-10
number: 138507	 cost: 89137,45	 capacityUsed: 704,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-5-11-10
number: 138566	 cost: 74897,27	 capacityUsed: 843,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-6-8-10
number: 139053	 cost: 93718,55	 capacityUsed: 930,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-5-3-9-6
number: 139235	 cost: 87925,52	 capacityUsed: 791,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-8-10
number: 139405	 cost: 81296,26	 capacityUsed: 562,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-5-8-11
number: 139590	 cost: 74994,23	 capacityUsed: 935,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-10
number: 139648	 cost: 77563,52	 capacityUsed: 470,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-8-11
number: 140156	 cost: 78230,08	 capacityUsed: 961,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-3-2-8-10
number: 140331	 cost: 69843,53	 capacityUsed: 795,76	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-3-10-8-11
number: 142206	 cost: 110843,12	 capacityUsed: 1024,92	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-2-10-4-1-9
number: 143565	 cost: 104116,91	 capacityUsed: 946,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-7-2-11
number: 144059	 cost: 68970,94	 capacityUsed: 824,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-1-9-2-11
number: 144231	 cost: 84629,07	 capacityUsed: 653,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-5-1-11
number: 144407	 cost: 98226,93	 capacityUsed: 915,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-9-10
number: 144579	 cost: 63323,34	 capacityUsed: 774,84	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-8-7-3-6-9
number: 144749	 cost: 88470,89	 capacityUsed: 607,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-8-11
number: 145213	 cost: 97015,00	 capacityUsed: 905,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-11-10
number: 145521	 cost: 96203,00	 capacityUsed: 858,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-1-4-11-10
number: 145992	 cost: 104928,90	 capacityUsed: 914,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-6-8
number: 146164	 cost: 93112,58	 capacityUsed: 703,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-7-2-11
number: 146659	 cost: 89779,77	 capacityUsed: 723,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-1-9
number: 146840	 cost: 60754,05	 capacityUsed: 875,16	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-7-3-2-10-11
number: 146988	 cost: 101353,71	 capacityUsed: 1016,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-5-6-10-11
number: 147165	 cost: 72061,36	 capacityUsed: 892,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-10-2-11
number: 147225	 cost: 61869,03	 capacityUsed: 783,16	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-3-10-11
number: 147720	 cost: 98869,25	 capacityUsed: 918,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-1-3-4-6
number: 148214	 cost: 101087,08	 capacityUsed: 1014,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-9-1-4-6
number: 149120	 cost: 102359,61	 capacityUsed: 1014,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-2-10-11
number: 149613	 cost: 97051,35	 capacityUsed: 762,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-2-8-11
number: 149789	 cost: 94082,13	 capacityUsed: 841,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-2-8-10
number: 149847	 cost: 91561,31	 capacityUsed: 675,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-8-11-10
number: 150017	 cost: 61905,38	 capacityUsed: 640,68	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-3-2-8-11
number: 150974	 cost: 100687,14	 capacityUsed: 773,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-4-9-7-8
number: 151149	 cost: 88470,89	 capacityUsed: 764,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-3-6
number: 151333	 cost: 87925,52	 capacityUsed: 871,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-5-2-10
number: 151504	 cost: 94530,54	 capacityUsed: 603,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-8
number: 151973	 cost: 103111,00	 capacityUsed: 993,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-2-6-7
number: 152496	 cost: 90349,38	 capacityUsed: 883,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-8-5-1-10
number: 155169	 cost: 103813,92	 capacityUsed: 1006,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-1-4-5
number: 155660	 cost: 89682,82	 capacityUsed: 947,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-3-7-6
number: 156130	 cost: 98469,31	 capacityUsed: 896,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-4-6
number: 156312	 cost: 87925,52	 capacityUsed: 774,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-8-10
number: 156484	 cost: 94930,48	 capacityUsed: 624,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-4-8-11
number: 156655	 cost: 98166,33	 capacityUsed: 905,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-3-6-4-11
number: 157148	 cost: 90894,75	 capacityUsed: 873,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-8-2-6
number: 157206	 cost: 58172,64	 capacityUsed: 705,28	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-6-11
number: 157377	 cost: 88470,89	 capacityUsed: 860,92	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-9-6
number: 157867	 cost: 100990,13	 capacityUsed: 725,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-7-8
number: 158054	 cost: 75297,21	 capacityUsed: 905,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-1-3-9
number: 158223	 cost: 96651,42	 capacityUsed: 717,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-9-11
number: 158714	 cost: 104625,92	 capacityUsed: 1028,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-6-11
number: 159256	 cost: 89137,45	 capacityUsed: 897,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-1-10
number: 159742	 cost: 92603,57	 capacityUsed: 983,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-9-1-6
number: 161045	 cost: 104928,90	 capacityUsed: 1019,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-6-7-8
number: 161218	 cost: 84023,11	 capacityUsed: 593,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-8-11
number: 162074	 cost: 102505,04	 capacityUsed: 932,64	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-2-9-6-4-5
number: 162243	 cost: 93924,57	 capacityUsed: 777,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-9-4-6
number: 162416	 cost: 56451,70	 capacityUsed: 736,40	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-7-2-6
number: 162584	 cost: 84629,07	 capacityUsed: 672,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-5-2-11
number: 162917	 cost: 92773,24	 capacityUsed: 776,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-7-8-10
number: 163382	 cost: 104225,98	 capacityUsed: 1006,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-7-6-9
number: 163554	 cost: 92506,62	 capacityUsed: 642,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-2-8-11
number: 164579	 cost: 103474,58	 capacityUsed: 1027,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-10-11
number: 165120	 cost: 74485,22	 capacityUsed: 997,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-1-10-2-11
number: 165183	 cost: 87925,52	 capacityUsed: 644,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-5-8-10
number: 165239	 cost: 92470,26	 capacityUsed: 785,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-11-10
number: 165733	 cost: 96445,39	 capacityUsed: 936,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-3-4-6
number: 166202	 cost: 99778,20	 capacityUsed: 950,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-4-6-7
number: 167565	 cost: 103510,94	 capacityUsed: 885,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-2-8-11
number: 167753	 cost: 87925,52	 capacityUsed: 884,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-10
number: 167817	 cost: 70958,50	 capacityUsed: 878,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-6-10
number: 167986	 cost: 64632,23	 capacityUsed: 827,88	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-6-1-11
number: 169851	 cost: 114381,95	 capacityUsed: 1038,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-10-4-1-3-7
number: 170031	 cost: 93779,14	 capacityUsed: 877,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-4-7-2-10
number: 170194	 cost: 93318,61	 capacityUsed: 766,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-4-6
number: 170738	 cost: 92664,17	 capacityUsed: 993,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-7-2-10
number: 171228	 cost: 89682,82	 capacityUsed: 966,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-3-7-6
number: 171404	 cost: 87925,52	 capacityUsed: 810,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-9-5-8-10
number: 171667	 cost: 101353,71	 capacityUsed: 1034,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-5-6-10-11
number: 172185	 cost: 96505,99	 capacityUsed: 946,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-2-7-8-10
number: 172676	 cost: 99572,17	 capacityUsed: 826,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-9-7-2-11
number: 173191	 cost: 100541,71	 capacityUsed: 964,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-9-2-8-10
number: 173374	 cost: 78230,08	 capacityUsed: 965,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-6-8-10
number: 173433	 cost: 57566,68	 capacityUsed: 644,40	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-9-6
number: 173922	 cost: 87755,85	 capacityUsed: 685,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-8-5-1-11
number: 174104	 cost: 89137,45	 capacityUsed: 827,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-7-10
number: 174597	 cost: 102808,02	 capacityUsed: 872,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-9-2-11
number: 175956	 cost: 107146,73	 capacityUsed: 895,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-4-1-9-7-8
number: 176130	 cost: 88470,89	 capacityUsed: 874,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-3-5-9-6
number: 176319	 cost: 77018,15	 capacityUsed: 1045,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-2-10
number: 176490	 cost: 79987,38	 capacityUsed: 575,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-8-11
number: 176668	 cost: 93173,18	 capacityUsed: 797,92	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-8-11-10
number: 177162	 cost: 69782,93	 capacityUsed: 897,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-1-6-9
number: 177655	 cost: 89779,77	 capacityUsed: 741,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-5-9-7-8
number: 177717	 cost: 64898,85	 capacityUsed: 654,48	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-10-8
number: 178206	 cost: 68364,97	 capacityUsed: 763,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-3-2-8-11
number: 178702	 cost: 89682,82	 capacityUsed: 886,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-3-1-6
number: 178885	 cost: 76109,20	 capacityUsed: 948,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-6-8-10
number: 179378	 cost: 94930,48	 capacityUsed: 729,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-8-11
number: 179555	 cost: 62571,95	 capacityUsed: 814,28	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-8-2-3-10-11
number: 179727	 cost: 97620,96	 capacityUsed: 854,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-9-8-10
number: 180218	 cost: 91088,66	 capacityUsed: 795,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-7-2-11
number: 180399	 cost: 89137,45	 capacityUsed: 846,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-7-10
number: 180890	 cost: 93718,55	 capacityUsed: 996,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-3-5-9-1-6
number: 181435	 cost: 93779,14	 capacityUsed: 1007,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-1-10
number: 181606	 cost: 89682,82	 capacityUsed: 745,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-5-9-6
number: 181784	 cost: 94591,14	 capacityUsed: 950,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-6-4-10
number: 182274	 cost: 99232,83	 capacityUsed: 899,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-7-8-10
number: 182771	 cost: 100384,16	 capacityUsed: 899,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-9-4-1-6
number: 182944	 cost: 87925,52	 capacityUsed: 766,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-8-10
number: 183116	 cost: 64026,26	 capacityUsed: 767,00	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-1-6-8-11
number: 183291	 cost: 93173,18	 capacityUsed: 816,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-2-8-11-10
number: 184588	 cost: 104928,90	 capacityUsed: 1038,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-5-4-6-7-8
number: 185082	 cost: 98966,20	 capacityUsed: 765,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-9-2-8-11
number: 185266	 cost: 77418,09	 capacityUsed: 1001,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-6-7-10
number: 185909	 cost: 85744,05	 capacityUsed: 685,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-11
number: 187389	 cost: 98929,85	 capacityUsed: 907,92	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-4-11-10
number: 188924	 cost: 87925,52	 capacityUsed: 823,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-8-10
number: 189093	 cost: 91197,73	 capacityUsed: 578,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-7-8-11
number: 189596	 cost: 111352,13	 capacityUsed: 977,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-10-8
number: 190137	 cost: 100238,73	 capacityUsed: 999,92	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-4-7-2-10
number: 191673	 cost: 62208,37	 capacityUsed: 846,40	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-6-2-11
number: 192165	 cost: 65335,15	 capacityUsed: 859,00	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-2-1-6-7-8-11
number: 192630	 cost: 106043,88	 capacityUsed: 946,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-9-6-8
number: 192689	 cost: 70958,50	 capacityUsed: 818,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-6-10
number: 193183	 cost: 89682,82	 capacityUsed: 905,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-3-2-6
number: 193672	 cost: 94930,48	 capacityUsed: 748,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-2-7-8-11
number: 193733	 cost: 87925,52	 capacityUsed: 754,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-11-10
number: 194223	 cost: 103111,00	 capacityUsed: 839,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-9-11
number: 194406	 cost: 71358,44	 capacityUsed: 777,08	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-1-10-8-7
number: 194924	 cost: 92058,20	 capacityUsed: 932,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-1-5-9-2-10
number: 196454	 cost: 99172,23	 capacityUsed: 889,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-4-1-6
number: 196632	 cost: 94894,12	 capacityUsed: 890,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-11-10
number: 198240	 cost: 98772,29	 capacityUsed: 876,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-9-6-4-5
number: 198728	 cost: 86446,97	 capacityUsed: 698,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-1-11
number: 199555	 cost: 69782,93	 capacityUsed: 915,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-3-2-8
number: 200912	 cost: 96239,36	 capacityUsed: 864,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-1-9-2
number: 201074	 cost: 98529,91	 capacityUsed: 886,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-10
number: 201544	 cost: 98772,29	 capacityUsed: 968,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-6-4-5
number: 202894	 cost: 109267,61	 capacityUsed: 995,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-9-2-11
number: 203066	 cost: 96045,45	 capacityUsed: 656,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-9-8-11
number: 203561	 cost: 100990,13	 capacityUsed: 744,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-2-7-8
number: 203733	 cost: 57566,68	 capacityUsed: 749,84	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-7-3-6
number: 203789	 cost: 53627,90	 capacityUsed: 455,88	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-7-9
number: 204303	 cost: 74485,22	 capacityUsed: 936,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-10-1-3-2
number: 205324	 cost: 89137,45	 capacityUsed: 915,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-8-2-10
number: 205494	 cost: 84023,11	 capacityUsed: 611,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-9-5-8-11
number: 205676	 cost: 77018,15	 capacityUsed: 984,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-6-2-8-10
number: 205860	 cost: 72873,35	 capacityUsed: 924,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-2-3-9
number: 207217	 cost: 107449,71	 capacityUsed: 866,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-2-7-8
number: 207707	 cost: 66450,12	 capacityUsed: 872,44	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-3-6-7-8-11
number: 207867	 cost: 97923,94	 capacityUsed: 825,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-8-10
number: 208052	 cost: 74994,23	 capacityUsed: 1020,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-6-10
number: 208598	 cost: 101353,71	 capacityUsed: 1013,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-10-11
number: 210352	 cost: 91900,65	 capacityUsed: 868,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-5-9-1-6
number: 210844	 cost: 86446,97	 capacityUsed: 716,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-8-2-11
number: 211337	 cost: 97657,32	 capacityUsed: 700,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-7-8-11
number: 211510	 cost: 87925,52	 capacityUsed: 785,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-8-10
number: 212874	 cost: 76242,52	 capacityUsed: 1038,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-3-6-1-9
number: 213367	 cost: 102505,04	 capacityUsed: 778,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-8-11
number: 214628	 cost: 65747,20	 capacityUsed: 859,84	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-6-3-11
number: 214803	 cost: 94288,15	 capacityUsed: 829,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-8-11-10
number: 214979	 cost: 76812,12	 capacityUsed: 940,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-6-8-10
number: 215160	 cost: 89137,45	 capacityUsed: 859,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-11-10
number: 216633	 cost: 94482,06	 capacityUsed: 1038,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-1-5-3-7-2-10
number: 217123	 cost: 102105,10	 capacityUsed: 757,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-9-7-8
number: 217624	 cost: 108928,27	 capacityUsed: 996,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-9-2-10-8
number: 218115	 cost: 100384,16	 capacityUsed: 918,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-4-9
number: 218607	 cost: 114684,94	 capacityUsed: 1009,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-10-7
number: 218776	 cost: 96954,40	 capacityUsed: 688,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-11
number: 219419	 cost: 98772,29	 capacityUsed: 907,64	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-6-4-5
number: 220775	 cost: 101390,06	 capacityUsed: 870,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-2-7-8-11
number: 220837	 cost: 51870,60	 capacityUsed: 629,48	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-7-8-11-10
number: 221019	 cost: 88022,48	 capacityUsed: 876,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-1-11-10
number: 221203	 cost: 96505,99	 capacityUsed: 926,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-4-9-2-10
number: 221691	 cost: 93718,55	 capacityUsed: 1015,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-3-9-6
number: 222216	 cost: 93173,18	 capacityUsed: 946,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-3-8-10
number: 222917	 cost: 68934,58	 capacityUsed: 795,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-2-10-8-7
number: 223087	 cost: 85138,08	 capacityUsed: 624,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-8-11
number: 223627	 cost: 91355,28	 capacityUsed: 1025,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-2-10
number: 225438	 cost: 89331,36	 capacityUsed: 968,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-7-2-10
number: 225930	 cost: 100687,14	 capacityUsed: 858,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-9-2-11
number: 227289	 cost: 94421,47	 capacityUsed: 1028,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-1-3-2-6
number: 227458	 cost: 62511,35	 capacityUsed: 578,48	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-9-7-8-11
number: 227950	 cost: 68667,95	 capacityUsed: 969,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-1-6-2-11
number: 228415	 cost: 100893,17	 capacityUsed: 981,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-7-6-11
number: 228879	 cost: 104928,90	 capacityUsed: 999,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-6-11
number: 229371	 cost: 92203,63	 capacityUsed: 808,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-1-11
number: 229432	 cost: 76109,20	 capacityUsed: 928,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-9-6-10
number: 229910	 cost: 99232,83	 capacityUsed: 917,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-2-7-8-10
number: 230427	 cost: 99632,77	 capacityUsed: 939,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-8-2-11-10
number: 230723	 cost: 88167,91	 capacityUsed: 752,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-4
number: 230900	 cost: 78230,08	 capacityUsed: 997,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-3-6-8-10
number: 231072	 cost: 61602,40	 capacityUsed: 785,52	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-2-6-9
number: 231562	 cost: 90482,69	 capacityUsed: 734,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-1-5-9-2-11
number: 231711	 cost: 104286,58	 capacityUsed: 919,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-10-6-5
