Summary:
Execution time: 16,60 seconds
Total # of voyages: 12321
Number of installations (excluding depot): 12
Number of time windows: 3
Number of vessels: 5
Min. # of installations: 1
Max. number of installations: 8
Min. duration: 56
Max. duration: 80
Name: HavilaForesight	 # of voyages: 2598
Name: FarSeeker	 # of voyages: 2782
Name: FarSearcher	 # of voyages: 2782
Name: FarSymphony	 # of voyages: 2278
Name: FarStar	 # of voyages: 1881
------------------------------------------------------------------------------------------------------------------------
Vessel: HavilaForesight
Voyages: 
number: 3	 cost: 37969,77	 capacityUsed: 122,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1
number: 815219	 cost: 106140,83	 capacityUsed: 860,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-7-8-11
number: 819340	 cost: 92264,23	 capacityUsed: 944,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-5-7-2-10
number: 820702	 cost: 95839,42	 capacityUsed: 796,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-1-9
number: 821192	 cost: 87355,91	 capacityUsed: 635,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-12-5-2-11
number: 821685	 cost: 99172,23	 capacityUsed: 777,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-7-2-11
number: 822177	 cost: 99984,23	 capacityUsed: 900,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-6-12-4-5
number: 823503	 cost: 110988,55	 capacityUsed: 987,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-9-6-8
number: 824001	 cost: 99075,28	 capacityUsed: 912,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-4-9
number: 825356	 cost: 94627,49	 capacityUsed: 1021,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-3-7-6
number: 825848	 cost: 90688,72	 capacityUsed: 727,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-5-12-1-11
number: 827207	 cost: 102299,01	 capacityUsed: 789,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-2-7-8-11
number: 829082	 cost: 84289,73	 capacityUsed: 1008,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-12-6-7-8-10
number: 829585	 cost: 104225,98	 capacityUsed: 979,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-6-11
number: 830077	 cost: 100590,19	 capacityUsed: 676,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-7-8
number: 830571	 cost: 100990,13	 capacityUsed: 697,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-1-4-12-9
number: 832020	 cost: 95391,01	 capacityUsed: 957,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-5-2-7-8-10
number: 832540	 cost: 100141,78	 capacityUsed: 914,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-2-8-10
number: 833471	 cost: 105195,52	 capacityUsed: 989,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-9-8-10-11
number: 838070	 cost: 98566,27	 capacityUsed: 716,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-2-8-11
number: 839428	 cost: 105534,86	 capacityUsed: 1034,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-4-1-9
number: 839958	 cost: 84289,73	 capacityUsed: 1039,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-6-12-8-10
number: 840489	 cost: 93379,21	 capacityUsed: 957,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-7-10
number: 841953	 cost: 109837,22	 capacityUsed: 1020,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-2-10-8-7
number: 843314	 cost: 94627,49	 capacityUsed: 1039,86	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-12-3-7-6
number: 844678	 cost: 95839,42	 capacityUsed: 815,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-9-2
number: 845206	 cost: 77115,11	 capacityUsed: 912,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-10-1-9-7
number: 845387	 cost: 83077,80	 capacityUsed: 727,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-12-8-10
number: 845918	 cost: 91355,28	 capacityUsed: 900,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-12-5-1-11-10
number: 849520	 cost: 113206,38	 capacityUsed: 969,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-3-4-12-1-9
number: 850872	 cost: 107049,78	 capacityUsed: 799,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-9-7-8
number: 852224	 cost: 106140,83	 capacityUsed: 879,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-2-7-8-11
number: 852774	 cost: 99232,83	 capacityUsed: 871,42	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-8-11-10
number: 853321	 cost: 84289,73	 capacityUsed: 979,26	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-12-3-11-10
number: 856002	 cost: 102505,04	 capacityUsed: 1010,30	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-3-4-12-6
number: 856499	 cost: 98832,89	 capacityUsed: 850,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-7-8-10
number: 860097	 cost: 101390,06	 capacityUsed: 999,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-1-9-2-11
number: 861432	 cost: 105837,85	 capacityUsed: 1023,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-4-12-6-7
number: 861924	 cost: 90688,72	 capacityUsed: 745,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-5-7-2-11
number: 863261	 cost: 108564,69	 capacityUsed: 1006,14	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-6-2-8
number: 865192	 cost: 86047,03	 capacityUsed: 649,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-12-8-11
number: 866630	 cost: 116296,80	 capacityUsed: 1037,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-10-2-8
number: 871293	 cost: 90082,76	 capacityUsed: 666,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-12-8-11
number: 874914	 cost: 109570,59	 capacityUsed: 958,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-3-2-8-11
number: 875088	 cost: 73321,76	 capacityUsed: 717,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-6-8-11
number: 875603	 cost: 99984,22	 capacityUsed: 850,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-9-4-12-6
number: 876096	 cost: 90591,77	 capacityUsed: 880,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-5-9-6
number: 877450	 cost: 100990,13	 capacityUsed: 803,26	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-3-7-8-11
number: 877944	 cost: 80387,32	 capacityUsed: 901,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-12-1-11
number: 878119	 cost: 89137,45	 capacityUsed: 717,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-12-10
number: 878612	 cost: 93318,61	 capacityUsed: 947,86	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-3-5-12-9-6
number: 882609	 cost: 98772,29	 capacityUsed: 840,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-4-12-6
number: 883153	 cost: 99838,79	 capacityUsed: 950,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-7-2-11-10
number: 884515	 cost: 93815,50	 capacityUsed: 758,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-5-2-7-8-11
number: 885875	 cost: 105631,82	 capacityUsed: 899,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-7-2-11
number: 886056	 cost: 98529,91	 capacityUsed: 858,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-11-10
number: 887544	 cost: 94082,13	 capacityUsed: 970,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-1-10
number: 888914	 cost: 106807,39	 capacityUsed: 1034,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-7-8-10-11
number: 889098	 cost: 84289,73	 capacityUsed: 952,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-6-12-10
number: 890140	 cost: 83077,80	 capacityUsed: 887,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-3-12-8-10
number: 890650	 cost: 91658,27	 capacityUsed: 883,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-12-5-9-2-10
number: 892006	 cost: 84120,06	 capacityUsed: 836,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-12-3-2-8-11
number: 894852	 cost: 94021,53	 capacityUsed: 960,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-12-1-3-6
number: 896701	 cost: 74630,65	 capacityUsed: 809,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-12-6-7-8-11
number: 897194	 cost: 102711,07	 capacityUsed: 790,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-7-9-11
number: 897708	 cost: 94288,15	 capacityUsed: 958,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-8-11-10
number: 898254	 cost: 84289,73	 capacityUsed: 1021,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-3-12-6-7-8-10
number: 898730	 cost: 106104,47	 capacityUsed: 1021,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-10-11
number: 900084	 cost: 108867,67	 capacityUsed: 946,30	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-9-2-11
number: 900599	 cost: 110952,19	 capacityUsed: 928,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-10-8
number: 901957	 cost: 85538,02	 capacityUsed: 970,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-1-6-12-9
number: 902479	 cost: 84289,73	 capacityUsed: 850,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-9-7-8-10
number: 903974	 cost: 84289,73	 capacityUsed: 1010,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-12-3-2-8-10
number: 905013	 cost: 114285,00	 capacityUsed: 960,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-10-7
number: 905557	 cost: 100953,77	 capacityUsed: 964,26	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-7-10-11
number: 905733	 cost: 71806,85	 capacityUsed: 529,38	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-7-9-12-8-11
number: 907069	 cost: 105231,88	 capacityUsed: 962,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-4-12-1-6
number: 908433	 cost: 95136,51	 capacityUsed: 868,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-9-1-12-5
number: 908950	 cost: 91355,28	 capacityUsed: 919,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-12-5-2-11-10
number: 910367	 cost: 112564,06	 capacityUsed: 972,70	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-10-8-7
number: 910540	 cost: 90046,40	 capacityUsed: 827,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-11-10
number: 911033	 cost: 90082,76	 capacityUsed: 685,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-12-5-9-2-11
number: 912402	 cost: 94021,53	 capacityUsed: 978,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-5-12-3-2-6
number: 913761	 cost: 81090,24	 capacityUsed: 932,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-6-2-7-8-11
number: 915120	 cost: 109170,65	 capacityUsed: 913,26	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-1-9-7-11
number: 917830	 cost: 105025,85	 capacityUsed: 838,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-2-8-11
number: 919189	 cost: 92506,62	 capacityUsed: 771,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-1-11
number: 922815	 cost: 102299,01	 capacityUsed: 938,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-1-9-2
number: 927043	 cost: 106443,81	 capacityUsed: 973,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-6-7-8
number: 927223	 cost: 83077,80	 capacityUsed: 891,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-12-6-10
number: 928573	 cost: 107255,80	 capacityUsed: 892,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-9-7-8-11
number: 929932	 cost: 100990,13	 capacityUsed: 821,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-2-7-8-11
number: 930473	 cost: 104989,50	 capacityUsed: 981,42	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-10-11
number: 930990	 cost: 92773,24	 capacityUsed: 897,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-8-10
number: 935876	 cost: 112103,52	 capacityUsed: 1019,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-6-9-8
number: 936368	 cost: 102105,10	 capacityUsed: 729,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-8-11
number: 936921	 cost: 83077,80	 capacityUsed: 997,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-3-2-11-10
number: 937464	 cost: 100650,79	 capacityUsed: 1024,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-6-12-4-10
number: 938815	 cost: 95136,51	 capacityUsed: 1003,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-1-9-5
number: 940144	 cost: 103413,99	 capacityUsed: 1042,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-6-12-4-5
number: 940644	 cost: 91500,71	 capacityUsed: 819,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-12-5-9-7-6
number: 942101	 cost: 94082,13	 capacityUsed: 989,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-2-10
number: 942631	 cost: 99232,83	 capacityUsed: 889,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-8-2-11-10
number: 943122	 cost: 97257,38	 capacityUsed: 651,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-7-8-11
number: 946693	 cost: 112600,42	 capacityUsed: 1001,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-2-7-8-11
number: 948926	 cost: 105498,51	 capacityUsed: 960,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-8-10-11
number: 949454	 cost: 74085,28	 capacityUsed: 930,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-10-8-7-9
number: 950809	 cost: 107049,78	 capacityUsed: 817,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-2-7-8
number: 952169	 cost: 85538,02	 capacityUsed: 989,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-6-12-9-7-8
number: 954106	 cost: 104528,96	 capacityUsed: 950,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-6-11
number: 954598	 cost: 79781,35	 capacityUsed: 840,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-6-12-8-11
number: 956555	 cost: 98117,85	 capacityUsed: 1006,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-5-12-9-2-8-10
number: 957053	 cost: 75745,62	 capacityUsed: 823,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-3-12
number: 960526	 cost: 89137,45	 capacityUsed: 840,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-8-10
number: 961023	 cost: 77963,46	 capacityUsed: 919,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-6-12-9
number: 961513	 cost: 91803,70	 capacityUsed: 759,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-7-11
number: 961702	 cost: 79442,01	 capacityUsed: 702,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-8-7-12
number: 965299	 cost: 107449,71	 capacityUsed: 944,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-3-2-7-8-11
number: 965797	 cost: 78266,44	 capacityUsed: 651,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-1-12-9
number: 967151	 cost: 103716,97	 capacityUsed: 774,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-7-8-11
number: 969112	 cost: 77357,49	 capacityUsed: 859,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-6-2-8-11
number: 970477	 cost: 95136,51	 capacityUsed: 807,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-9-1-12-5
number: 971960	 cost: 95391,01	 capacityUsed: 1042,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-7-2-10
number: 972491	 cost: 102565,64	 capacityUsed: 999,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-2-10-11
number: 975418	 cost: 98263,28	 capacityUsed: 881,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-12-1-9-11
number: 979007	 cost: 113509,36	 capacityUsed: 940,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-9-2-7-8
number: 980364	 cost: 92506,62	 capacityUsed: 790,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-2-11
number: 980548	 cost: 83077,80	 capacityUsed: 1001,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-6-11-10
number: 984727	 cost: 106504,41	 capacityUsed: 1019,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-1-10-8
number: 985215	 cost: 103014,05	 capacityUsed: 761,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-7-11
number: 987098	 cost: 84289,73	 capacityUsed: 1014,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-6-12-8-10
number: 987612	 cost: 84289,73	 capacityUsed: 869,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-9-12-8-10
number: 990254	 cost: 102808,02	 capacityUsed: 981,14	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-6-12-4-5
number: 991609	 cost: 82205,21	 capacityUsed: 945,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-6-3-7-8-11
number: 992980	 cost: 96348,44	 capacityUsed: 941,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-9-6-1-12-5
number: 994332	 cost: 108164,75	 capacityUsed: 831,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-9-7-8
number: 995694	 cost: 84423,04	 capacityUsed: 1042,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-6-1-12-9
number: 999764	 cost: 106443,81	 capacityUsed: 991,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-4-12-9
number: 1000275	 cost: 89137,45	 capacityUsed: 858,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-12-5-2-10
number: 1001631	 cost: 95136,51	 capacityUsed: 1021,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-2-6-9-5
number: 1002154	 cost: 94082,13	 capacityUsed: 950,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-1-11-10
number: 1003515	 cost: 108564,69	 capacityUsed: 852,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-1-9-8-11
number: 1004045	 cost: 92470,26	 capacityUsed: 932,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-12-11-10
number: 1004540	 cost: 81502,29	 capacityUsed: 933,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-12-3-11
number: 1006398	 cost: 91197,73	 capacityUsed: 698,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-8-11
number: 1008286	 cost: 100347,80	 capacityUsed: 903,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-8-10-11
number: 1008763	 cost: 111255,17	 capacityUsed: 899,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-10-8
number: 1012328	 cost: 113715,39	 capacityUsed: 1015,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-9-7-8-11
number: 1013288	 cost: 111558,16	 capacityUsed: 992,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-12-5-6-10-8-7
number: 1014641	 cost: 106746,79	 capacityUsed: 931,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-7-9-2-11
number: 1016135	 cost: 105692,42	 capacityUsed: 1012,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-2-8-10-11
number: 1016667	 cost: 77321,13	 capacityUsed: 944,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-8-7-3-9
number: 1018026	 cost: 112564,06	 capacityUsed: 991,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-2-10-8-7
number: 1018545	 cost: 94227,56	 capacityUsed: 825,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-12-4
number: 1022156	 cost: 96542,34	 capacityUsed: 913,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-2-3-1-12-5
number: 1023562	 cost: 100687,14	 capacityUsed: 948,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-1-12-4
number: 1024989	 cost: 96808,97	 capacityUsed: 1038,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-2-8-10
number: 1026338	 cost: 95742,47	 capacityUsed: 1035,24	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-3-9-5
number: 1026853	 cost: 83077,80	 capacityUsed: 882,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-3-7-8-10
number: 1027359	 cost: 102408,08	 capacityUsed: 935,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-6-4-12-9
number: 1028718	 cost: 97657,32	 capacityUsed: 821,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-1-8-11
number: 1029212	 cost: 102408,08	 capacityUsed: 700,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-8-11
number: 1031085	 cost: 96348,44	 capacityUsed: 960,30	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-9-12-5
number: 1031608	 cost: 83077,80	 capacityUsed: 1032,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-6-12-8-10
number: 1032123	 cost: 89440,43	 capacityUsed: 872,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-3-5-12-8-10
number: 1033519	 cost: 107558,79	 capacityUsed: 1005,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-6-7-8
number: 1034940	 cost: 86301,54	 capacityUsed: 991,70	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-9-2-7-8-10
number: 1036292	 cost: 109473,64	 capacityUsed: 884,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-9-7-11
number: 1039319	 cost: 106807,39	 capacityUsed: 1025,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-1-8-10-11
number: 1039868	 cost: 84289,73	 capacityUsed: 825,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-12-1-10
number: 1040363	 cost: 78266,44	 capacityUsed: 670,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-7-9-12-8
number: 1041683	 cost: 106346,86	 capacityUsed: 994,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-6-8-11
number: 1043041	 cost: 106140,83	 capacityUsed: 870,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-2-8-11
number: 1043554	 cost: 94082,13	 capacityUsed: 968,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-5-2-11-10
number: 1046350	 cost: 94785,05	 capacityUsed: 981,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-2-8-10
number: 1047713	 cost: 95839,42	 capacityUsed: 900,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-7-2-11
number: 1049085	 cost: 83817,08	 capacityUsed: 981,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-6-1-12-9
number: 1049614	 cost: 106104,47	 capacityUsed: 1013,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-10-11
number: 1051576	 cost: 103680,61	 capacityUsed: 935,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-7-10-11
number: 1055151	 cost: 113715,39	 capacityUsed: 1033,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-5-4-9-7-8-11
number: 1055332	 cost: 84289,73	 capacityUsed: 812,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-12-11-10
number: 1060266	 cost: 114624,34	 capacityUsed: 953,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-3-9-7-8
number: 1060789	 cost: 100953,77	 capacityUsed: 946,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-7-8-10-11
number: 1061284	 cost: 80896,33	 capacityUsed: 872,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-3-6-12-8-11
number: 1066253	 cost: 113679,03	 capacityUsed: 1004,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-7-10-8
number: 1067608	 cost: 103716,97	 capacityUsed: 792,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-2-7-8-11
number: 1068970	 cost: 79781,35	 capacityUsed: 964,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-12-6-2-8-11
number: 1070745	 cost: 89682,82	 capacityUsed: 794,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-5-12-6
number: 1072105	 cost: 96651,42	 capacityUsed: 973,74	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-9-6
number: 1073470	 cost: 92203,63	 capacityUsed: 916,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-5-12-1-6
number: 1076050	 cost: 106952,82	 capacityUsed: 1037,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-6-9-4-5
number: 1077923	 cost: 95900,02	 capacityUsed: 994,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-3-8-10
