Summary:
Execution time: 41,03 seconds
Total # of voyages: 20960
Number of installations (excluding depot): 13
Number of time windows: 3
Number of vessels: 5
Min. # of installations: 1
Max. number of installations: 8
Min. duration: 56
Max. duration: 80
Name: FarSeeker	 # of voyages: 4839
Name: FarStar	 # of voyages: 3032
Name: FarSearcher	 # of voyages: 4839
Name: FarSymphony	 # of voyages: 3802
Name: HavilaForesight	 # of voyages: 4448
------------------------------------------------------------------------------------------------------------------------
Vessel: FarSeeker
Voyages: 
number: 3	 cost: 37969,77	 capacityUsed: 122,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1
number: 447239	 cost: 84023,11	 capacityUsed: 626,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-9-5-8-13
number: 447731	 cost: 91088,66	 capacityUsed: 810,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-7-2-13
number: 447903	 cost: 90082,76	 capacityUsed: 556,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-8-2-11
number: 448395	 cost: 65638,13	 capacityUsed: 814,16	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-1-3-7-2-13
number: 448835	 cost: 111958,09	 capacityUsed: 1041,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-5-6-10-8-7
number: 449324	 cost: 101499,14	 capacityUsed: 931,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-4-9-6
number: 449495	 cost: 83720,12	 capacityUsed: 643,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-7-13
number: 450041	 cost: 98117,85	 capacityUsed: 877,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-2-8-10
number: 450531	 cost: 66450,12	 capacityUsed: 887,44	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-3-6-7-8-13
number: 451890	 cost: 108055,68	 capacityUsed: 919,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-3-4-12-1-9
number: 452381	 cost: 101293,11	 capacityUsed: 1018,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-3-4-6-13
number: 453739	 cost: 104419,89	 capacityUsed: 908,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-3-2-11
number: 453912	 cost: 83720,12	 capacityUsed: 662,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-5-7-13
number: 454083	 cost: 93318,61	 capacityUsed: 707,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-11-13
number: 454391	 cost: 73479,32	 capacityUsed: 862,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-1-9-7
number: 454880	 cost: 86446,97	 capacityUsed: 731,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-8-2-13
number: 455056	 cost: 88470,89	 capacityUsed: 789,42	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-2-5-12-6
number: 455547	 cost: 65032,16	 capacityUsed: 753,28	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-1-3-2-8-13
number: 455721	 cost: 94591,14	 capacityUsed: 1035,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-6-4-10
number: 455890	 cost: 61202,47	 capacityUsed: 610,44	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-3-7-8-11
number: 456069	 cost: 58330,19	 capacityUsed: 770,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-2-7-8-10-11
number: 456585	 cost: 97960,30	 capacityUsed: 813,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-1-4-12-6
number: 457943	 cost: 101390,06	 capacityUsed: 885,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-2-7-8-13
number: 458436	 cost: 102808,02	 capacityUsed: 749,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-8-11
number: 458609	 cost: 82205,21	 capacityUsed: 582,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-12-5-1-13
number: 459967	 cost: 98663,22	 capacityUsed: 1076,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-1-6-2
number: 460456	 cost: 100990,13	 capacityUsed: 735,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-2-8
number: 460628	 cost: 73115,74	 capacityUsed: 535,50	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-2-7-8-12-9
number: 460803	 cost: 94288,15	 capacityUsed: 844,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-8-13-10
number: 461260	 cost: 106043,88	 capacityUsed: 1031,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-9-6-11
number: 461755	 cost: 89682,82	 capacityUsed: 843,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-5-1-6
number: 461924	 cost: 74933,63	 capacityUsed: 660,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-12-3-13
number: 462416	 cost: 78969,36	 capacityUsed: 786,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-12-3-2-11
number: 462475	 cost: 66450,12	 capacityUsed: 499,62	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-12-2-13
number: 462988	 cost: 90349,38	 capacityUsed: 846,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-5-2-8-10
number: 463478	 cost: 99475,21	 capacityUsed: 862,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-2-11-13
number: 463665	 cost: 74994,23	 capacityUsed: 1035,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-2-7-6-10
number: 463839	 cost: 61602,40	 capacityUsed: 800,52	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-13-8-2-6-9
number: 464014	 cost: 67419,67	 capacityUsed: 895,76	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-3-10-11-13
number: 464523	 cost: 96748,37	 capacityUsed: 943,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-2-6-1-12-4
number: 465018	 cost: 74630,65	 capacityUsed: 829,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-12-6-2-8
number: 465507	 cost: 90482,69	 capacityUsed: 749,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-1-5-9-2-13
number: 466956	 cost: 104480,49	 capacityUsed: 1087,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-3-2-10-8
number: 468315	 cost: 96348,44	 capacityUsed: 1009,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-8-7-6-1-9-5
number: 468778	 cost: 109231,25	 capacityUsed: 966,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-2-10-8
number: 469269	 cost: 90591,77	 capacityUsed: 900,24	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-9-6
number: 469326	 cost: 72715,80	 capacityUsed: 398,90	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-13-8-12-5
number: 469383	 cost: 89743,42	 capacityUsed: 775,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-13-10-4
number: 469557	 cost: 89137,45	 capacityUsed: 737,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-3-5-12-8-10
number: 469737	 cost: 87925,52	 capacityUsed: 833,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-5-2-10
number: 469907	 cost: 85138,08	 capacityUsed: 639,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-8-13
number: 470532	 cost: 104080,55	 capacityUsed: 984,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-7-10-11
number: 471066	 cost: 92058,20	 capacityUsed: 1017,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-9-2-10
number: 471612	 cost: 101353,71	 capacityUsed: 1028,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-10-13
number: 472134	 cost: 78230,08	 capacityUsed: 1081,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-6-2-8-10
number: 472317	 cost: 89137,45	 capacityUsed: 874,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-13-10
number: 473607	 cost: 106746,79	 capacityUsed: 1043,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-6-8-11
number: 474086	 cost: 115799,91	 capacityUsed: 1041,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-10-4-5-3-7
number: 474610	 cost: 89331,36	 capacityUsed: 983,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-1-5-7-2-10
number: 474782	 cost: 96045,45	 capacityUsed: 790,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-5-4-12-6
number: 475244	 cost: 104928,90	 capacityUsed: 1014,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-9-6-13
number: 475420	 cost: 93379,21	 capacityUsed: 811,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-9-7-8-10
number: 475913	 cost: 68667,95	 capacityUsed: 984,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-1-6-2-13
number: 476103	 cost: 78630,02	 capacityUsed: 690,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-12-1-10-8-7
number: 476563	 cost: 100893,17	 capacityUsed: 996,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-7-6-13
number: 476735	 cost: 97257,38	 capacityUsed: 565,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-8
number: 477230	 cost: 92506,62	 capacityUsed: 686,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-3-5-12-1-9
number: 478586	 cost: 108564,69	 capacityUsed: 898,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-5-4-9-7-8
number: 478762	 cost: 89682,82	 capacityUsed: 659,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-5-12-6
number: 479250	 cost: 101196,15	 capacityUsed: 859,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-3-6-8
number: 479426	 cost: 88167,91	 capacityUsed: 767,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-8-7-6-4
number: 479593	 cost: 65747,20	 capacityUsed: 874,84	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-7-6-3-13
number: 480110	 cost: 99632,77	 capacityUsed: 954,04	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-8-2-13-10
number: 480675	 cost: 84289,73	 capacityUsed: 1081,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-7-6-12-1-10
number: 482034	 cost: 96239,36	 capacityUsed: 949,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-5-3-7-2-11
number: 482528	 cost: 102505,04	 capacityUsed: 793,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-8-13
number: 483039	 cost: 78230,08	 capacityUsed: 931,64	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-3-7-8-10
number: 483530	 cost: 101899,07	 capacityUsed: 749,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-9-7
number: 484023	 cost: 71600,82	 capacityUsed: 921,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-6-3-8-11
number: 484199	 cost: 77927,10	 capacityUsed: 972,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-3-6-8-10
number: 484370	 cost: 93415,56	 capacityUsed: 666,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-2-11
number: 484914	 cost: 97414,93	 capacityUsed: 970,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-7-2-10
number: 485085	 cost: 90688,72	 capacityUsed: 632,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-7-2-13
number: 485258	 cost: 89682,82	 capacityUsed: 830,68	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-7-5-9-6
number: 485752	 cost: 89682,82	 capacityUsed: 910,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-12-3-6
number: 486242	 cost: 88664,80	 capacityUsed: 708,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-5-7-2-11
number: 486415	 cost: 83320,19	 capacityUsed: 599,34	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-12-11
number: 486475	 cost: 51870,60	 capacityUsed: 644,48	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-7-8-13-10
number: 486967	 cost: 80387,32	 capacityUsed: 920,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-1-6-12-9
number: 487139	 cost: 69176,96	 capacityUsed: 569,18	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-2-3-12-8-13
number: 487631	 cost: 92203,63	 capacityUsed: 823,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-9-1-13
number: 488124	 cost: 100687,14	 capacityUsed: 873,28	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-9-2-13
number: 488183	 cost: 89379,84	 capacityUsed: 540,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-9-13
number: 488353	 cost: 91197,73	 capacityUsed: 569,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-8-11
number: 488523	 cost: 96106,05	 capacityUsed: 800,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-7-10
number: 488582	 cost: 65444,22	 capacityUsed: 633,78	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-13-7-6-12
number: 489075	 cost: 90688,72	 capacityUsed: 765,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-2-7
number: 490417	 cost: 105837,85	 capacityUsed: 1043,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-3-6-7
number: 490914	 cost: 94627,49	 capacityUsed: 893,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-7-2-6-4
number: 490969	 cost: 68171,06	 capacityUsed: 667,90	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-12-6-11
number: 491460	 cost: 102808,02	 capacityUsed: 984,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-4-1-6-11
number: 491634	 cost: 89682,82	 capacityUsed: 864,36	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-13-5-3-6
number: 491789	 cost: 94591,14	 capacityUsed: 800,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-8-11-10
number: 491972	 cost: 94833,52	 capacityUsed: 800,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-12-4
number: 492139	 cost: 96954,40	 capacityUsed: 703,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-13
number: 492311	 cost: 81599,25	 capacityUsed: 525,02	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-12-5-8-11
number: 493675	 cost: 93815,50	 capacityUsed: 778,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-7-3-5-12-1-2
number: 494163	 cost: 96542,34	 capacityUsed: 678,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-2-8-11
number: 494656	 cost: 69782,93	 capacityUsed: 1000,96	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-3-2-11
number: 495178	 cost: 89840,37	 capacityUsed: 921,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-3-8-10
number: 496538	 cost: 94421,47	 capacityUsed: 1043,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-8-5-1-3-2-6
number: 497897	 cost: 104116,91	 capacityUsed: 841,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-2-7-8-11
number: 498070	 cost: 91597,67	 capacityUsed: 632,84	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-2-8-11-13
number: 499421	 cost: 107958,72	 capacityUsed: 1054,16	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-6-7-8
number: 499593	 cost: 87925,52	 capacityUsed: 800,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-2-5-8-10
number: 499653	 cost: 89137,45	 capacityUsed: 667,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-5-12-10
number: 499833	 cost: 83077,80	 capacityUsed: 897,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-12-6-2-10
number: 500017	 cost: 94082,13	 capacityUsed: 821,42	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-11-10
number: 500189	 cost: 97354,34	 capacityUsed: 724,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-4-11-13
number: 500371	 cost: 88022,48	 capacityUsed: 891,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-1-13-10
number: 500842	 cost: 98772,29	 capacityUsed: 922,64	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-8-2-6-4-5
number: 501033	 cost: 83077,80	 capacityUsed: 971,94	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-12-6-10
number: 501549	 cost: 98323,88	 capacityUsed: 971,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-2-8-11-10
number: 501607	 cost: 59445,17	 capacityUsed: 678,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-8-10-11
number: 502098	 cost: 96348,43	 capacityUsed: 732,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-3-7-8-11
number: 502271	 cost: 69479,95	 capacityUsed: 759,90	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-7-12-6-2-11
number: 502763	 cost: 89173,81	 capacityUsed: 766,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-2-8-11
number: 503254	 cost: 93718,55	 capacityUsed: 1030,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-2-5-3-9-6
number: 503312	 cost: 63323,34	 capacityUsed: 369,38	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-8-7-12
number: 503853	 cost: 99232,83	 capacityUsed: 890,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-1-8-10
number: 504343	 cost: 93924,58	 capacityUsed: 973,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-13-2-6-1-5
number: 504838	 cost: 98566,27	 capacityUsed: 657,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-2-7-8
number: 505327	 cost: 100990,13	 capacityUsed: 829,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-7-2-11
number: 506697	 cost: 114078,97	 capacityUsed: 1053,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-3-7-10-8
number: 508054	 cost: 106540,77	 capacityUsed: 920,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-2-8-11
number: 508232	 cost: 93318,61	 capacityUsed: 834,18	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-3-4-12-6
number: 508666	 cost: 111958,09	 capacityUsed: 1060,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-5-6-10-8-7
number: 508835	 cost: 61299,42	 capacityUsed: 817,88	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-7-6-1-13
number: 508895	 cost: 76109,20	 capacityUsed: 943,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-9-6-10
number: 509385	 cost: 97657,32	 capacityUsed: 715,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-1-7-8-13
number: 509923	 cost: 106504,41	 capacityUsed: 1062,48	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-9-10-11
number: 511282	 cost: 104928,90	 capacityUsed: 968,74	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-6-2-8
number: 511775	 cost: 76242,52	 capacityUsed: 752,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-3-7-2-13
number: 512265	 cost: 103413,99	 capacityUsed: 956,14	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-9-2-6
number: 512434	 cost: 75745,62	 capacityUsed: 737,46	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-3-6-12-9
number: 512604	 cost: 62511,35	 capacityUsed: 593,48	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-9-7-8-13
number: 512782	 cost: 89137,45	 capacityUsed: 908,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-3-11-10
number: 512973	 cost: 83077,80	 capacityUsed: 989,10	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-12-6-1-10
number: 513477	 cost: 97354,34	 capacityUsed: 960,30	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-3-4-12-6
number: 513665	 cost: 80144,93	 capacityUsed: 837,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-10-2-3-12
number: 514200	 cost: 111146,10	 capacityUsed: 987,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-9-10-2
number: 514691	 cost: 98663,22	 capacityUsed: 816,32	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-4-7-2-13
number: 514875	 cost: 77018,15	 capacityUsed: 1069,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-6-2-11-10
number: 514936	 cost: 82774,82	 capacityUsed: 677,98	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-10-12
number: 515110	 cost: 76812,12	 capacityUsed: 955,60	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-1-6-8-10
number: 515280	 cost: 84932,05	 capacityUsed: 616,50	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-1-11
number: 515772	 cost: 68970,94	 capacityUsed: 719,60	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-9-2-7-8-11
number: 516265	 cost: 98263,28	 capacityUsed: 753,26	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-3-7-11
number: 516765	 cost: 80387,32	 capacityUsed: 846,62	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-8-2-6-1-12-9
number: 517306	 cost: 89137,45	 capacityUsed: 920,54	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-12-1-10
number: 517846	 cost: 78230,08	 capacityUsed: 1061,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-1-3-2-13-10
number: 518022	 cost: 90082,76	 capacityUsed: 552,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-1-8-13
number: 518193	 cost: 80690,30	 capacityUsed: 583,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-5-8-13
number: 518364	 cost: 71297,84	 capacityUsed: 680,50	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-12-6-8-11
number: 518427	 cost: 76109,20	 capacityUsed: 711,66	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-10-3-12
number: 518604	 cost: 98529,91	 capacityUsed: 878,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-12-3-9-10
number: 518783	 cost: 79332,94	 capacityUsed: 820,82	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-12-1-10-2-13
number: 518956	 cost: 64329,24	 capacityUsed: 740,68	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-9-3-2-11-13
number: 519446	 cost: 100384,16	 capacityUsed: 782,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-12-1-3-13
number: 519620	 cost: 95742,47	 capacityUsed: 801,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-4-9-6
number: 519801	 cost: 96505,99	 capacityUsed: 941,44	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-13-4-9-2-10
number: 521159	 cost: 70485,85	 capacityUsed: 1013,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-1-6-7-8-11
number: 521221	 cost: 54233,87	 capacityUsed: 634,40	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-13-8-6
number: 521276	 cost: 82411,24	 capacityUsed: 570,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-11-13
number: 521812	 cost: 90446,34	 capacityUsed: 1000,56	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-3-5-2-11-10
number: 522308	 cost: 99778,20	 capacityUsed: 829,76	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-11-13
number: 522462	 cost: 100347,80	 capacityUsed: 910,72	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-9-10-11
number: 523827	 cost: 97148,31	 capacityUsed: 888,06	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-2-3-5-12-1-9-7
number: 523885	 cost: 67565,10	 capacityUsed: 513,06	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-3-12-13
number: 523944	 cost: 89137,45	 capacityUsed: 744,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-5-13-10
number: 524439	 cost: 90082,76	 capacityUsed: 704,58	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-5-12-3-2-8
number: 524934	 cost: 90894,75	 capacityUsed: 781,78	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-8-1-5-12-6
number: 525105	 cost: 96348,43	 capacityUsed: 877,00	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-7-6-4-13
number: 525270	 cost: 97560,37	 capacityUsed: 866,52	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-13-5-4-6
number: 526556	 cost: 104322,93	 capacityUsed: 1062,20	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-8-2-6-3-4-5
number: 527939	 cost: 103813,92	 capacityUsed: 1082,90	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-2-3-4-12-1-6
number: 528431	 cost: 100081,18	 capacityUsed: 812,40	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-9-2-8-13
number: 528610	 cost: 63177,91	 capacityUsed: 767,08	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-1-7-8-10-13
number: 529155	 cost: 98929,85	 capacityUsed: 1046,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-3-7-2-13-10
number: 529343	 cost: 87925,52	 capacityUsed: 779,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-7-9-5-8-10
number: 529833	 cost: 69176,96	 capacityUsed: 940,08	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-9-3-6-2-8-11
number: 530348	 cost: 99838,79	 capacityUsed: 933,80	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-9-7-8-10
number: 531706	 cost: 107146,73	 capacityUsed: 995,88	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-1-3-7-9-2-13
number: 532250	 cost: 84289,73	 capacityUsed: 1020,22	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-1-12-6-2-8-10
number: 533158	 cost: 97657,32	 capacityUsed: 734,12	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-4-5-2-7-8-13
number: 533331	 cost: 58875,56	 capacityUsed: 836,40	 departureTime: 56.0	 currentInstallation: 0	 visited: 0-11-2-7-6-13
number: 533881	 cost: 83077,80	 capacityUsed: 960,38	 departureTime: 80.0	 currentInstallation: 0	 visited: 0-11-1-12-3-2-10
